model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
rf,random,0.819,0.817,0.817,0.819,0.042,0.042,0.042,0.042,8.737,0.571,0.803,0.745,0.796,0.782,0.881,2.5e-05,original,0.01,7,,,,
svc,random,0.795,0.793,0.793,0.795,0.032,0.033,0.033,0.032,3.299,0.02,0.786,0.706,0.754,0.735,0.867,1.7e-05,original,0.01,7,,,,
logreg,random,0.819,0.818,0.818,0.819,0.012,0.012,0.012,0.012,3.871,0.01,0.799,0.742,0.793,0.779,0.878,1.2e-05,original,0.01,7,,,,
mlp,random,0.781,0.78,0.78,0.781,0.038,0.039,0.039,0.038,9.808,12.137,0.773,0.73,0.788,0.775,0.86,1.6e-05,original,0.01,7,,,,
naive_bayes,random,0.657,0.618,0.618,0.657,0.036,0.057,0.057,0.036,5.642,0.002,0.624,0.466,0.473,0.467,0.625,1e-06,original,0.01,7,,,,
knn,random,0.79,0.789,0.789,0.79,0.035,0.035,0.035,0.035,6.704,0.001,0.76,0.689,0.741,0.721,0.826,3e-05,original,0.01,7,,,,
xgb,k-means,0.886,0.885,0.885,0.886,0.028,0.028,0.028,0.028,5.011,0.279,0.771,0.704,0.757,0.738,0.853,5e-06,original,0.01,7,0,0,0,0.0013697147369384766
rf,k-means,0.867,0.866,0.866,0.867,0.07,0.071,0.071,0.07,8.463,0.759,0.777,0.697,0.746,0.726,0.864,2.6e-05,original,0.01,7,0,0,0,0.0013697147369384766
svc,k-means,0.776,0.774,0.774,0.776,0.068,0.07,0.07,0.068,3.27,0.018,0.784,0.751,0.808,0.798,0.856,1.2e-05,original,0.01,7,0,0,0,0.0013697147369384766
logreg,k-means,0.795,0.792,0.792,0.795,0.075,0.076,0.076,0.075,6.112,0.349,0.797,0.744,0.796,0.782,0.874,8e-06,original,0.01,7,0,0,0,0.0013697147369384766
mlp,k-means,0.781,0.778,0.778,0.781,0.079,0.083,0.083,0.079,4.314,5.402,0.804,0.75,0.8,0.787,0.886,1.2e-05,original,0.01,7,0,0,0,0.0013697147369384766
naive_bayes,k-means,0.676,0.654,0.654,0.676,0.039,0.042,0.042,0.039,4.359,0.002,0.699,0.599,0.642,0.616,0.711,1e-06,original,0.01,7,0,0,0,0.0013697147369384766
knn,k-means,0.762,0.76,0.76,0.762,0.069,0.069,0.069,0.069,10.436,0.001,0.784,0.725,0.778,0.763,0.857,6.9e-05,original,0.01,7,0,0,0,0.0013697147369384766
xgb,k-means,0.919,0.919,0.919,0.919,0.029,0.029,0.029,0.029,3.49,0.1,0.733,0.613,0.648,0.624,0.852,5e-06,latent,0.01,7,0,0,0,0.0013697147369384766
rf,k-means,0.881,0.88,0.88,0.881,0.034,0.034,0.034,0.034,9.84,0.275,0.766,0.672,0.717,0.695,0.842,8e-06,latent,0.01,7,0,0,0,0.0013697147369384766
svc,k-means,0.781,0.778,0.778,0.781,0.028,0.027,0.027,0.028,3.227,0.018,0.785,0.751,0.807,0.798,0.733,1.8e-05,latent,0.01,7,0,0,0,0.0013697147369384766
logreg,k-means,0.838,0.837,0.837,0.838,0.066,0.066,0.066,0.066,3.068,0.118,0.751,0.704,0.763,0.748,0.833,0.0,latent,0.01,7,0,0,0,0.0013697147369384766
mlp,k-means,0.786,0.783,0.783,0.786,0.054,0.053,0.053,0.054,7.129,0.175,0.799,0.769,0.823,0.815,0.893,1.8e-05,latent,0.01,7,0,0,0,0.0013697147369384766
naive_bayes,k-means,0.752,0.74,0.74,0.752,0.042,0.051,0.051,0.042,2.984,0.001,0.709,0.703,0.78,0.777,0.808,1e-06,latent,0.01,7,0,0,0,0.0013697147369384766
knn,k-means,0.776,0.775,0.775,0.776,0.058,0.057,0.057,0.058,5.45,0.001,0.802,0.736,0.785,0.769,0.881,1.1e-05,latent,0.01,7,0,0,0,0.0013697147369384766
xgb,k-center,0.629,0.624,0.624,0.629,0.091,0.091,0.091,0.091,5.566,10.593,0.607,0.621,0.758,0.802,0.732,1e-05,original,0.01,7,0,0,0,0.001500844955444336
rf,k-center,0.633,0.631,0.631,0.633,0.085,0.087,0.087,0.085,9.916,0.319,0.765,0.673,0.718,0.696,0.856,9e-06,original,0.01,7,0,0,0,0.001500844955444336
svc,k-center,0.6,0.591,0.591,0.6,0.018,0.024,0.024,0.018,5.215,0.019,0.714,0.728,0.808,0.815,0.852,2.3e-05,original,0.01,7,0,0,0,0.001500844955444336
logreg,k-center,0.633,0.625,0.625,0.633,0.024,0.026,0.026,0.024,4.415,0.005,0.69,0.711,0.801,0.814,0.841,1.3e-05,original,0.01,7,0,0,0,0.001500844955444336
mlp,k-center,0.6,0.598,0.598,0.6,0.059,0.06,0.06,0.059,4.623,4.05,0.763,0.709,0.765,0.749,0.839,1.9e-05,original,0.01,7,0,0,0,0.001500844955444336
naive_bayes,k-center,0.576,0.54,0.54,0.576,0.053,0.06,0.06,0.053,6.118,0.001,0.555,0.357,0.33,0.362,0.71,2e-06,original,0.01,7,0,0,0,0.001500844955444336
knn,k-center,0.529,0.52,0.52,0.529,0.049,0.048,0.048,0.049,10.503,0.001,0.671,0.616,0.68,0.656,0.726,2.3e-05,original,0.01,7,0,0,0,0.001500844955444336
xgb,k-center,0.61,0.609,0.609,0.61,0.036,0.036,0.036,0.036,4.249,1.946,0.666,0.669,0.761,0.764,0.72,5e-06,latent,0.01,7,0,0,0,0.001500844955444336
rf,k-center,0.61,0.609,0.609,0.61,0.058,0.058,0.058,0.058,9.813,0.633,0.749,0.707,0.768,0.753,0.83,1.9e-05,latent,0.01,7,0,0,0,0.001500844955444336
svc,k-center,0.657,0.629,0.629,0.657,0.072,0.09,0.09,0.072,4.123,0.023,0.615,0.632,0.764,0.805,0.848,1.9e-05,latent,0.01,7,0,0,0,0.001500844955444336
logreg,k-center,0.648,0.641,0.641,0.648,0.035,0.039,0.039,0.035,3.166,0.068,0.72,0.732,0.81,0.816,0.852,0.0,latent,0.01,7,0,0,0,0.001500844955444336
mlp,k-center,0.59,0.587,0.587,0.59,0.041,0.041,0.041,0.041,5.571,0.146,0.71,0.703,0.78,0.776,0.811,1.2e-05,latent,0.01,7,0,0,0,0.001500844955444336
naive_bayes,k-center,0.667,0.654,0.654,0.667,0.054,0.056,0.056,0.054,3.021,0.001,0.631,0.652,0.771,0.802,0.847,1e-06,latent,0.01,7,0,0,0,0.001500844955444336
knn,k-center,0.557,0.549,0.549,0.557,0.065,0.064,0.064,0.065,7.421,0.001,0.693,0.667,0.742,0.729,0.769,1.2e-05,latent,0.01,7,0,0,0,0.001500844955444336
xgb,ag,0.862,0.861,0.861,0.862,0.028,0.028,0.028,0.028,4.251,83.51,0.732,0.683,0.744,0.727,0.81,4e-06,original,0.01,7,0,0,0,0.0015306472778320312
rf,ag,0.8,0.798,0.798,0.8,0.036,0.038,0.038,0.036,11.776,0.462,0.78,0.736,0.792,0.78,0.87,1.4e-05,original,0.01,7,0,0,0,0.0015306472778320312
svc,ag,0.771,0.77,0.77,0.771,0.032,0.034,0.034,0.032,5.34,0.022,0.791,0.719,0.768,0.75,0.541,3.3e-05,original,0.01,7,0,0,0,0.0015306472778320312
logreg,ag,0.8,0.798,0.798,0.8,0.019,0.02,0.02,0.019,2.86,0.11,0.767,0.714,0.771,0.755,0.853,8e-06,original,0.01,7,0,0,0,0.0015306472778320312
mlp,ag,0.771,0.771,0.771,0.771,0.032,0.032,0.032,0.032,4.156,4.48,0.784,0.718,0.769,0.752,0.869,1.9e-05,original,0.01,7,0,0,0,0.0015306472778320312
naive_bayes,ag,0.648,0.643,0.643,0.648,0.023,0.023,0.023,0.023,6.513,0.001,0.756,0.698,0.754,0.737,0.79,1e-06,original,0.01,7,0,0,0,0.0015306472778320312
knn,ag,0.757,0.755,0.755,0.757,0.066,0.068,0.068,0.066,4.888,0.001,0.783,0.733,0.788,0.774,0.861,2e-06,original,0.01,7,0,0,0,0.0015306472778320312
xgb,ag,0.895,0.894,0.894,0.895,0.042,0.043,0.043,0.042,4.422,0.14,0.755,0.688,0.742,0.722,0.833,5e-06,latent,0.01,7,0,0,0,0.0015306472778320312
rf,ag,0.857,0.856,0.856,0.857,0.026,0.027,0.027,0.026,8.742,0.226,0.766,0.718,0.776,0.761,0.849,7e-06,latent,0.01,7,0,0,0,0.0015306472778320312
svc,ag,0.81,0.806,0.806,0.81,0.04,0.042,0.042,0.04,3.392,0.022,0.79,0.707,0.754,0.734,0.875,1.7e-05,latent,0.01,7,0,0,0,0.0015306472778320312
logreg,ag,0.857,0.857,0.857,0.857,0.015,0.015,0.015,0.015,3.059,0.125,0.707,0.653,0.716,0.695,0.779,0.0,latent,0.01,7,0,0,0,0.0015306472778320312
mlp,ag,0.805,0.804,0.804,0.805,0.023,0.023,0.023,0.023,5.575,0.145,0.797,0.757,0.811,0.8,0.881,9e-06,latent,0.01,7,0,0,0,0.0015306472778320312
naive_bayes,ag,0.771,0.765,0.765,0.771,0.068,0.074,0.074,0.068,3.185,0.001,0.679,0.697,0.791,0.803,0.842,1e-06,latent,0.01,7,0,0,0,0.0015306472778320312
knn,ag,0.795,0.794,0.794,0.795,0.024,0.025,0.025,0.024,4.32,0.001,0.794,0.735,0.786,0.771,0.878,3.9e-05,latent,0.01,7,0,0,0,0.0015306472778320312
xgb,lc,0.986,0.986,0.986,0.986,0.019,0.019,0.019,0.019,3.212,0.193,0.223,0.242,0.335,0.284,0.133,3e-06,original,0.01,7,0,0,0,0.0014858245849609375
rf,lc,0.995,0.995,0.995,0.995,0.01,0.01,0.01,0.01,9.292,0.594,0.225,0.23,0.298,0.252,0.131,1.8e-05,original,0.01,7,0,0,0,0.0014858245849609375
svc,lc,0.995,0.995,0.995,0.995,0.01,0.01,0.01,0.01,5.713,0.008,0.208,0.189,0.224,0.194,0.114,4e-06,original,0.01,7,0,0,0,0.0014858245849609375
logreg,lc,0.995,0.995,0.995,0.995,0.01,0.01,0.01,0.01,5.145,0.007,0.21,0.19,0.224,0.195,0.116,8e-06,original,0.01,7,0,0,0,0.0014858245849609375
mlp,lc,0.995,0.995,0.995,0.995,0.01,0.01,0.01,0.01,6.47,11.727,0.211,0.188,0.221,0.193,0.118,2.5e-05,original,0.01,7,0,0,0,0.0014858245849609375
naive_bayes,lc,0.952,0.952,0.952,0.952,0.021,0.021,0.021,0.021,5.647,0.001,0.239,0.235,0.295,0.252,0.191,2e-06,original,0.01,7,0,0,0,0.0014858245849609375
knn,lc,0.981,0.981,0.981,0.981,0.018,0.018,0.018,0.018,5.457,0.001,0.218,0.234,0.317,0.267,0.162,2e-05,original,0.01,7,0,0,0,0.0014858245849609375
xgb,lc,0.981,0.981,0.981,0.981,0.01,0.01,0.01,0.01,1.706,0.606,0.227,0.22,0.273,0.233,0.131,5e-06,latent,0.01,7,0,0,0,0.0014858245849609375
rf,lc,0.995,0.995,0.995,0.995,0.01,0.01,0.01,0.01,15.429,2.033,0.203,0.186,0.222,0.192,0.123,1.8e-05,latent,0.01,7,0,0,0,0.0014858245849609375
svc,lc,0.995,0.995,0.995,0.995,0.01,0.01,0.01,0.01,3.475,0.009,0.195,0.184,0.225,0.192,0.108,7e-06,latent,0.01,7,0,0,0,0.0014858245849609375
logreg,lc,0.995,0.995,0.995,0.995,0.01,0.01,0.01,0.01,5.844,0.006,0.212,0.192,0.226,0.197,0.128,0.0,latent,0.01,7,0,0,0,0.0014858245849609375
mlp,lc,0.99,0.99,0.99,0.99,0.012,0.012,0.012,0.012,8.254,0.231,0.202,0.187,0.225,0.194,0.113,2.6e-05,latent,0.01,7,0,0,0,0.0014858245849609375
naive_bayes,lc,0.976,0.976,0.976,0.976,0.015,0.015,0.015,0.015,5.373,0.001,0.226,0.171,0.177,0.172,0.152,1e-06,latent,0.01,7,0,0,0,0.0014858245849609375
knn,lc,0.986,0.986,0.986,0.986,0.019,0.019,0.019,0.019,7.088,0.001,0.209,0.204,0.254,0.215,0.169,2.9e-05,latent,0.01,7,0,0,0,0.0014858245849609375
xgb,craig,0.624,0.62,0.629,0.638,0.054,0.055,0.05,0.049,3.028,48.49,0.466,0.447,0.535,0.498,0.451,1.6e-05,original,0.01,7,0,0,0,0.0014586448669433594
rf,craig,0.553,0.545,0.557,0.571,0.128,0.13,0.125,0.124,12.31,0.279,0.435,0.363,0.397,0.37,0.406,7e-06,original,0.01,7,0,0,0,0.0014586448669433594
svc,craig,0.538,0.531,0.538,0.543,0.097,0.095,0.089,0.088,2.932,0.011,0.579,0.526,0.592,0.559,0.622,1.2e-05,original,0.01,7,0,0,0,0.0014586448669433594
logreg,craig,0.54,0.533,0.542,0.552,0.092,0.094,0.091,0.088,3.755,0.008,0.388,0.394,0.516,0.484,0.35,8e-06,original,0.01,7,0,0,0,0.0014586448669433594
mlp,craig,0.514,0.498,0.508,0.524,0.125,0.126,0.119,0.117,5.433,1.602,0.417,0.421,0.549,0.525,0.388,1.3e-05,original,0.01,7,0,0,0,0.0014586448669433594
naive_bayes,craig,0.448,0.383,0.369,0.419,0.091,0.099,0.099,0.082,4.332,0.002,0.512,0.248,0.175,0.275,0.483,1e-06,original,0.01,7,0,0,0,0.0014586448669433594
knn,craig,0.574,0.569,0.579,0.59,0.143,0.146,0.143,0.14,5.442,0.001,0.544,0.529,0.627,0.604,0.56,3.6e-05,original,0.01,7,0,0,0,0.0014586448669433594
xgb,craig,0.527,0.517,0.524,0.533,0.122,0.128,0.122,0.118,2.35,0.276,0.499,0.493,0.604,0.582,0.504,5e-06,latent,0.01,7,0,0,0,0.0014586448669433594
rf,craig,0.565,0.557,0.567,0.581,0.073,0.075,0.071,0.07,9.323,0.591,0.501,0.5,0.627,0.619,0.483,2.4e-05,latent,0.01,7,0,0,0,0.0014586448669433594
svc,craig,0.517,0.51,0.521,0.533,0.101,0.108,0.103,0.097,3.037,0.009,0.594,0.575,0.665,0.646,0.628,1.3e-05,latent,0.01,7,0,0,0,0.0014586448669433594
logreg,craig,0.5,0.356,0.393,0.552,0.0,0.01,0.027,0.023,5.63,0.006,0.498,0.434,0.657,0.756,0.327,0.0,latent,0.01,7,0,0,0,0.0014586448669433594
mlp,craig,0.54,0.534,0.543,0.552,0.066,0.069,0.066,0.065,4.093,0.199,0.556,0.54,0.636,0.614,0.586,2.5e-05,latent,0.01,7,0,0,0,0.0014586448669433594
naive_bayes,craig,0.553,0.55,0.556,0.562,0.111,0.114,0.116,0.118,7.637,0.001,0.477,0.477,0.607,0.595,0.434,1e-06,latent,0.01,7,0,0,0,0.0014586448669433594
knn,craig,0.588,0.573,0.586,0.61,0.095,0.097,0.093,0.092,4.965,0.001,0.487,0.487,0.631,0.636,0.504,1.5e-05,latent,0.01,7,0,0,0,0.0014586448669433594
xgb,random,0.81,0.809,0.809,0.81,0.03,0.031,0.031,0.03,5.631,0.123,0.75,0.719,0.783,0.772,0.842,4e-06,original,0.01,8,,,,
rf,random,0.79,0.79,0.79,0.79,0.046,0.046,0.046,0.046,8.293,0.248,0.772,0.738,0.797,0.787,0.867,2.2e-05,original,0.01,8,,,,
svc,random,0.79,0.788,0.788,0.79,0.018,0.019,0.019,0.018,4.746,0.047,0.76,0.738,0.8,0.793,0.143,7.9e-05,original,0.01,8,,,,
logreg,random,0.79,0.79,0.79,0.79,0.038,0.038,0.038,0.038,5.53,0.33,0.775,0.737,0.794,0.783,0.869,1.9e-05,original,0.01,8,,,,
mlp,random,0.786,0.785,0.785,0.786,0.04,0.041,0.041,0.04,8.748,10.962,0.766,0.756,0.819,0.816,0.87,1.6e-05,original,0.01,8,,,,
naive_bayes,random,0.7,0.675,0.675,0.7,0.039,0.045,0.045,0.039,2.922,0.001,0.64,0.501,0.519,0.503,0.653,1e-06,original,0.01,8,,,,
knn,random,0.795,0.795,0.795,0.795,0.024,0.025,0.025,0.024,5.003,0.001,0.743,0.71,0.774,0.763,0.823,1.5e-05,original,0.01,8,,,,
xgb,k-means,0.924,0.924,0.924,0.924,0.055,0.055,0.055,0.055,7.057,14.338,0.755,0.717,0.778,0.765,0.849,5e-06,original,0.01,8,0,0,0,0.0015225410461425781
rf,k-means,0.91,0.909,0.909,0.91,0.059,0.059,0.059,0.059,8.6,0.491,0.77,0.724,0.78,0.767,0.861,1.7e-05,original,0.01,8,0,0,0,0.0015225410461425781
svc,k-means,0.857,0.856,0.856,0.857,0.052,0.053,0.053,0.052,7.852,0.02,0.785,0.745,0.801,0.79,0.87,2.7e-05,original,0.01,8,0,0,0,0.0015225410461425781
logreg,k-means,0.876,0.876,0.876,0.876,0.044,0.044,0.044,0.044,4.792,1.438,0.777,0.734,0.791,0.779,0.863,1.2e-05,original,0.01,8,0,0,0,0.0015225410461425781
mlp,k-means,0.819,0.817,0.817,0.819,0.051,0.053,0.053,0.051,7.204,17.807,0.803,0.751,0.802,0.789,0.88,3.4e-05,original,0.01,8,0,0,0,0.0015225410461425781
naive_bayes,k-means,0.729,0.711,0.711,0.729,0.044,0.05,0.05,0.044,2.868,0.001,0.703,0.597,0.637,0.611,0.733,1e-06,original,0.01,8,0,0,0,0.0015225410461425781
knn,k-means,0.833,0.832,0.832,0.833,0.048,0.049,0.049,0.048,9.27,0.001,0.781,0.708,0.758,0.739,0.858,2.5e-05,original,0.01,8,0,0,0,0.0015225410461425781
xgb,k-means,0.99,0.99,0.99,0.99,0.012,0.012,0.012,0.012,5.023,0.093,0.62,0.635,0.756,0.782,0.807,3e-06,latent,0.01,8,0,0,0,0.0015225410461425781
rf,k-means,0.986,0.986,0.986,0.986,0.019,0.019,0.019,0.019,7.14,0.251,0.667,0.685,0.783,0.798,0.835,6e-06,latent,0.01,8,0,0,0,0.0015225410461425781
svc,k-means,0.862,0.861,0.861,0.862,0.051,0.051,0.051,0.051,3.956,0.017,0.76,0.69,0.743,0.723,0.845,1.6e-05,latent,0.01,8,0,0,0,0.0015225410461425781
logreg,k-means,0.952,0.952,0.952,0.952,0.034,0.034,0.034,0.034,4.812,0.689,0.714,0.716,0.794,0.795,0.833,0.0,latent,0.01,8,0,0,0,0.0015225410461425781
mlp,k-means,0.843,0.842,0.842,0.843,0.068,0.069,0.069,0.068,3.895,0.296,0.791,0.742,0.795,0.783,0.874,1.7e-05,latent,0.01,8,0,0,0,0.0015225410461425781
naive_bayes,k-means,0.938,0.938,0.938,0.938,0.024,0.025,0.025,0.024,4.27,0.001,0.718,0.716,0.792,0.791,0.822,1e-06,latent,0.01,8,0,0,0,0.0015225410461425781
knn,k-means,0.833,0.832,0.832,0.833,0.054,0.056,0.056,0.054,9.075,0.001,0.782,0.713,0.764,0.746,0.865,2.1e-05,latent,0.01,8,0,0,0,0.0015225410461425781
xgb,k-center,0.733,0.732,0.732,0.733,0.074,0.074,0.074,0.074,4.52,7.601,0.77,0.675,0.72,0.697,0.846,8e-06,original,0.01,8,0,0,0,0.00417780876159668
rf,k-center,0.738,0.737,0.737,0.738,0.119,0.119,0.119,0.119,11.239,0.603,0.785,0.689,0.732,0.711,0.876,5.7e-05,original,0.01,8,0,0,0,0.00417780876159668
svc,k-center,0.671,0.67,0.67,0.671,0.055,0.053,0.053,0.055,7.026,0.032,0.788,0.717,0.766,0.749,0.861,5.8e-05,original,0.01,8,0,0,0,0.00417780876159668
logreg,k-center,0.695,0.694,0.694,0.695,0.117,0.117,0.117,0.117,3.833,0.117,0.799,0.729,0.778,0.761,0.871,5e-06,original,0.01,8,0,0,0,0.00417780876159668
mlp,k-center,0.671,0.67,0.67,0.671,0.105,0.105,0.105,0.105,4.504,4.467,0.784,0.697,0.743,0.722,0.871,1.5e-05,original,0.01,8,0,0,0,0.00417780876159668
naive_bayes,k-center,0.605,0.584,0.584,0.605,0.061,0.06,0.06,0.061,4.461,0.001,0.607,0.618,0.741,0.764,0.75,1e-06,original,0.01,8,0,0,0,0.00417780876159668
knn,k-center,0.595,0.593,0.593,0.595,0.048,0.049,0.049,0.048,7.343,0.001,0.731,0.69,0.754,0.738,0.788,1.9e-05,original,0.01,8,0,0,0,0.00417780876159668
xgb,k-center,0.676,0.675,0.675,0.676,0.086,0.085,0.085,0.086,9.356,6.995,0.732,0.678,0.738,0.719,0.812,5e-06,latent,0.01,8,0,0,0,0.00417780876159668
rf,k-center,0.69,0.689,0.689,0.69,0.09,0.091,0.091,0.09,7.156,0.185,0.786,0.712,0.761,0.743,0.87,6e-06,latent,0.01,8,0,0,0,0.00417780876159668
svc,k-center,0.643,0.634,0.634,0.643,0.095,0.101,0.101,0.095,3.277,0.019,0.654,0.49,0.496,0.49,0.5,2.4e-05,latent,0.01,8,0,0,0,0.00417780876159668
logreg,k-center,0.671,0.671,0.671,0.671,0.124,0.124,0.124,0.124,2.873,0.014,0.784,0.691,0.736,0.715,0.863,0.0,latent,0.01,8,0,0,0,0.00417780876159668
mlp,k-center,0.581,0.58,0.58,0.581,0.114,0.115,0.115,0.114,7.243,0.141,0.776,0.7,0.75,0.73,0.854,1.2e-05,latent,0.01,8,0,0,0,0.00417780876159668
naive_bayes,k-center,0.633,0.598,0.598,0.633,0.051,0.068,0.068,0.051,5.594,0.001,0.603,0.616,0.75,0.788,0.859,1e-06,latent,0.01,8,0,0,0,0.00417780876159668
knn,k-center,0.543,0.541,0.541,0.543,0.08,0.081,0.081,0.08,5.193,0.001,0.728,0.654,0.708,0.685,0.797,1.3e-05,latent,0.01,8,0,0,0,0.00417780876159668
xgb,ag,0.914,0.914,0.914,0.914,0.065,0.065,0.065,0.065,4.842,70.584,0.665,0.683,0.782,0.797,0.842,9e-06,original,0.01,8,0,0,0,0.0013689994812011719
rf,ag,0.914,0.914,0.914,0.914,0.019,0.019,0.019,0.019,6.901,0.507,0.734,0.74,0.813,0.815,0.863,1.6e-05,original,0.01,8,0,0,0,0.0013689994812011719
svc,ag,0.838,0.837,0.837,0.838,0.035,0.036,0.036,0.035,3.951,0.027,0.754,0.712,0.773,0.759,0.836,2.5e-05,original,0.01,8,0,0,0,0.0013689994812011719
logreg,ag,0.824,0.823,0.823,0.824,0.049,0.049,0.049,0.049,6.116,0.207,0.747,0.694,0.753,0.736,0.831,1.4e-05,original,0.01,8,0,0,0,0.0013689994812011719
mlp,ag,0.8,0.799,0.799,0.8,0.053,0.053,0.053,0.053,5.026,6.067,0.785,0.737,0.792,0.779,0.871,2.1e-05,original,0.01,8,0,0,0,0.0013689994812011719
naive_bayes,ag,0.786,0.779,0.779,0.786,0.048,0.054,0.054,0.048,5.39,0.002,0.633,0.625,0.718,0.71,0.748,1e-06,original,0.01,8,0,0,0,0.0013689994812011719
knn,ag,0.781,0.78,0.78,0.781,0.023,0.023,0.023,0.023,5.242,0.001,0.79,0.724,0.775,0.758,0.869,1.2e-05,original,0.01,8,0,0,0,0.0013689994812011719
xgb,ag,0.995,0.995,0.995,0.995,0.01,0.01,0.01,0.01,4.276,23.101,0.61,0.625,0.754,0.789,0.792,5e-06,latent,0.01,8,0,0,0,0.0013689994812011719
rf,ag,0.99,0.99,0.99,0.99,0.012,0.012,0.012,0.012,6.735,0.35,0.617,0.633,0.759,0.791,0.815,9e-06,latent,0.01,8,0,0,0,0.0013689994812011719
svc,ag,0.862,0.862,0.862,0.862,0.08,0.08,0.08,0.08,2.409,0.017,0.725,0.672,0.733,0.714,0.81,1.3e-05,latent,0.01,8,0,0,0,0.0013689994812011719
logreg,ag,0.938,0.938,0.938,0.938,0.024,0.024,0.024,0.024,4.028,0.109,0.732,0.711,0.78,0.771,0.822,0.0,latent,0.01,8,0,0,0,0.0013689994812011719
mlp,ag,0.79,0.79,0.79,0.79,0.055,0.055,0.055,0.055,6.409,3.042,0.746,0.714,0.778,0.767,0.84,3.5e-05,latent,0.01,8,0,0,0,0.0013689994812011719
naive_bayes,ag,0.9,0.899,0.899,0.9,0.018,0.018,0.018,0.018,7.453,0.001,0.699,0.702,0.784,0.785,0.828,1e-06,latent,0.01,8,0,0,0,0.0013689994812011719
knn,ag,0.805,0.804,0.804,0.805,0.018,0.018,0.018,0.018,8.039,0.001,0.795,0.731,0.781,0.765,0.87,9.1e-05,latent,0.01,8,0,0,0,0.0013689994812011719
xgb,lc,0.986,0.986,0.986,0.986,0.012,0.012,0.012,0.012,4.138,8.346,0.21,0.217,0.284,0.238,0.123,5e-06,original,0.01,8,0,0,0,0.001504659652709961
rf,lc,0.967,0.967,0.967,0.967,0.019,0.019,0.019,0.019,10.342,0.693,0.235,0.235,0.299,0.255,0.136,2.8e-05,original,0.01,8,0,0,0,0.001504659652709961
svc,lc,0.995,0.995,0.995,0.995,0.01,0.01,0.01,0.01,2.728,0.008,0.214,0.188,0.217,0.192,0.121,7e-06,original,0.01,8,0,0,0,0.001504659652709961
logreg,lc,0.995,0.995,0.995,0.995,0.01,0.01,0.01,0.01,2.318,0.112,0.208,0.187,0.22,0.192,0.118,8e-06,original,0.01,8,0,0,0,0.001504659652709961
mlp,lc,0.986,0.986,0.986,0.986,0.019,0.019,0.019,0.019,4.266,5.694,0.21,0.195,0.234,0.202,0.123,1.1e-05,original,0.01,8,0,0,0,0.001504659652709961
naive_bayes,lc,0.938,0.938,0.938,0.938,0.032,0.032,0.032,0.032,3.867,0.002,0.236,0.238,0.304,0.259,0.188,1e-06,original,0.01,8,0,0,0,0.001504659652709961
knn,lc,0.981,0.981,0.981,0.981,0.018,0.018,0.018,0.018,4.713,0.001,0.228,0.241,0.323,0.273,0.156,2.3e-05,original,0.01,8,0,0,0,0.001504659652709961
xgb,lc,0.981,0.981,0.981,0.981,0.018,0.018,0.018,0.018,3.821,0.431,0.237,0.213,0.25,0.219,0.145,6e-06,latent,0.01,8,0,0,0,0.001504659652709961
rf,lc,0.967,0.967,0.967,0.967,0.024,0.024,0.024,0.024,9.994,0.331,0.237,0.236,0.3,0.256,0.145,7e-06,latent,0.01,8,0,0,0,0.001504659652709961
svc,lc,0.995,0.995,0.995,0.995,0.01,0.01,0.01,0.01,3.24,0.01,0.199,0.195,0.243,0.206,0.122,7e-06,latent,0.01,8,0,0,0,0.001504659652709961
logreg,lc,0.995,0.995,0.995,0.995,0.01,0.01,0.01,0.01,2.486,0.1,0.193,0.199,0.259,0.215,0.115,0.0,latent,0.01,8,0,0,0,0.001504659652709961
mlp,lc,0.99,0.99,0.99,0.99,0.012,0.012,0.012,0.012,5.143,0.649,0.209,0.207,0.261,0.22,0.127,1.2e-05,latent,0.01,8,0,0,0,0.001504659652709961
naive_bayes,lc,0.938,0.938,0.938,0.938,0.056,0.056,0.056,0.056,5.403,0.001,0.246,0.191,0.202,0.192,0.176,1e-06,latent,0.01,8,0,0,0,0.001504659652709961
knn,lc,0.99,0.99,0.99,0.99,0.019,0.019,0.019,0.019,4.619,0.001,0.22,0.229,0.302,0.254,0.182,5.5e-05,latent,0.01,8,0,0,0,0.001504659652709961
xgb,craig,0.58,0.568,0.577,0.59,0.088,0.094,0.094,0.093,4.324,0.386,0.592,0.413,0.402,0.414,0.714,7e-06,original,0.01,8,0,0,0,0.0013964176177978516
rf,craig,0.561,0.558,0.568,0.571,0.087,0.09,0.084,0.08,13.555,0.47,0.593,0.417,0.409,0.417,0.684,3e-05,original,0.01,8,0,0,0,0.0013964176177978516
svc,craig,0.584,0.579,0.586,0.59,0.079,0.084,0.088,0.088,4.019,0.009,0.61,0.484,0.506,0.488,0.662,2.7e-05,original,0.01,8,0,0,0,0.0013964176177978516
logreg,craig,0.651,0.651,0.659,0.667,0.068,0.07,0.074,0.08,7.77,0.493,0.629,0.481,0.494,0.482,0.728,2e-05,original,0.01,8,0,0,0,0.0013964176177978516
